,RegionID,RegionName,Statename,julyvalue16,julyvalue17,julyvalue18,julyvalue19,julyvalue20,julyvalue21,Janvalue22,febvalue22,marchvalue22,aprvalue22,mayvalue22,junevalue22,julyvalue22,JulyListings22,JulyInv22,pop20,PopMale20,PopFemale20,MedianAge20,MedianAgeMale20,medianAgeFemale20,pop21,PopMale21,PopFemale21,MedianAgeMale21,MedianAgeFemale21,MedianAge21,StateCode
453,394805,"Los Alamos, NM",NM,263677,272151,283857,307208,321391,361243,384647,391653,394663,398005,400237,404945,409677,27.0,43,19424.0,9993.0,9431.0,40.6,39.5,41.7,19330.0,9968.0,9362.0,39.8,41.7,40.8,6
454,394807,"Louisville-Jefferson County, KY",KY,151639,161160,171382,178520,188896,215304,228525,231015,233255,235979,238299,240466,241642,1943.0,3554,1285058.0,631619.0,653439.0,39.2,38.1,40.4,1284566.0,631059.0,653507.0,38.2,40.5,39.4,38
455,394808,"Lubbock, TX",TX,135264,148079,153852,159754,154974,174894,190538,194032,197306,200190,202340,204325,206256,488.0,982,322123.0,159351.0,162772.0,31.6,30.6,32.7,325245.0,160855.0,164390.0,30.6,32.7,31.7,2
456,394809,"Lufkin, TX",TX,106285,113373,119085,127282,128201,142298,152780,156362,157698,159284,160180,162567,164912,81.0,188,86345.0,42356.0,43989.0,37.5,36.8,38.3,86506.0,42427.0,44079.0,36.7,38.4,37.5,2
457,394810,"Lumberton, NC",NC,0,0,0,76963,80238,90370,97474,99997,100953,101962,102627,104248,105852,52.0,110,116361.0,56205.0,60156.0,37.1,35.4,38.6,116328.0,55997.0,60331.0,35.2,38.5,36.9,20
458,394811,"Lynchburg, VA",VA,161925,168715,174838,184243,191547,215308,230975,234524,239072,243761,247692,251512,254962,295.0,553,261408.0,127026.0,134382.0,39.9,38.7,41.0,262258.0,127421.0,134837.0,38.7,41.0,39.9,36
459,394812,"Macomb, IL",IL,69498,72088,74437,76863,77459,82069,84592,85389,85714,86080,86336,86998,87523,38.0,140,27079.0,13360.0,13719.0,34.5,33.1,36.0,26828.0,13270.0,13558.0,32.9,35.9,34.4,42
460,394813,"Macon-Bibb County, GA",GA,91552,95207,103360,108605,113315,129958,142988,146564,149122,151907,153838,156706,158997,309.0,788,233592.0,111755.0,121837.0,38.5,37.1,39.9,233883.0,111813.0,122070.0,37.0,40.0,38.5,7
461,394814,"Madera, CA",CA,224544,247742,269303,276708,295690,345035,390178,396453,401315,406110,411114,417457,421326,163.0,416,156620.0,76082.0,80538.0,34.6,33.8,35.3,159410.0,77533.0,81877.0,33.9,35.4,34.6,25
462,394815,"Madison, IN",IN,106467,113497,123545,131691,135758,157836,169433,172738,174225,175806,177016,178911,180648,33.0,90,33075.0,16058.0,17017.0,41.6,41.4,41.7,33141.0,16092.0,17049.0,41.7,41.8,41.8,16
463,394816,"Madison, WI",WI,236610,255804,270256,280370,294853,333215,355056,361012,366673,371831,375294,377532,378026,864.0,2141,681484.0,341837.0,339647.0,36.8,36.0,37.6,683183.0,342519.0,340664.0,36.3,37.8,37.0,17
464,394817,"Madisonville, KY",KY,79737,83463,86831,89855,0,101385,108979,110940,111476,112002,112578,113554,114585,48.0,108,45367.0,22191.0,23176.0,41.1,40.0,42.2,45138.0,22074.0,23064.0,40.1,42.1,41.1,38
465,394818,"Magnolia, AR",AR,77594,80667,85110,87584,91580,98869,105357,108340,109753,110976,111235,111816,112309,11.0,43,22741.0,11005.0,11736.0,35.5,33.6,37.4,22672.0,10970.0,11702.0,32.9,37.0,35.0,19
466,394819,"Malone, NY",NY,97347,102941,109478,114720,118116,128427,137088,139264,139455,139763,140324,141409,142516,55.0,181,47527.0,26188.0,21339.0,40.4,38.8,43.2,47456.0,26197.0,21259.0,38.8,43.0,40.9,9
467,394820,"Manchester, NH",NH,255375,273557,290825,303489,322360,391871,422833,429520,437106,442271,445855,447392,448083,541.0,798,422705.0,211802.0,210903.0,40.8,39.7,41.8,424079.0,212664.0,211415.0,39.7,41.8,40.8,32
468,394821,"Manhattan, KS",KS,181741,187962,195233,201705,205936,226373,236485,237597,237482,237301,238072,241034,244177,127.0,277,134135.0,69837.0,64298.0,27.2,26.4,28.3,133932.0,69713.0,64219.0,26.7,28.6,27.6,21
469,394822,"Manitowoc, WI",WI,115041,120421,119939,128747,136893,161658,170865,173384,175406,177674,179585,181585,183757,74.0,169,81250.0,40956.0,40294.0,45.2,44.2,46.2,81505.0,41150.0,40355.0,44.2,46.2,45.2,17
470,394823,"Mankato, MN",MN,179271,191800,204156,210255,219751,241839,256359,259634,261903,263877,267198,270966,275037,135.0,247,103663.0,52275.0,51388.0,33.4,33.1,33.8,103612.0,52293.0,51319.0,33.3,34.2,33.8,10
471,394824,"Mansfield, OH",OH,97984,97426,110115,117458,120531,145907,157183,158296,159862,161807,164302,166535,168808,141.0,284,124840.0,63676.0,61164.0,41.1,39.2,43.3,125195.0,63986.0,61209.0,38.9,43.2,41.0,5
472,394825,"Marinette, WI",WI,93370,98247,103264,108201,111793,127927,135402,136890,136689,136614,137006,138157,139530,96.0,221,65292.0,33317.0,31975.0,49.0,48.0,49.8,65174.0,33299.0,31875.0,48.4,50.2,49.3,17
473,394826,"Marion, IN",IN,73864,77084,81902,86335,87164,98306,106297,108270,110227,111371,112672,114058,115185,80.0,151,66446.0,31972.0,34474.0,40.2,39.4,40.9,66263.0,31888.0,34375.0,39.1,40.9,40.0,16
474,394827,"Marion, OH",OH,88549,91324,96003,104229,105166,120172,128763,130766,131255,131758,132419,133904,135331,81.0,138,65363.0,34725.0,30638.0,40.7,39.8,42.0,65291.0,34768.0,30523.0,39.9,42.0,41.0,5
475,394829,"Marquette, MI",MI,137113,144995,153669,161425,163921,187482,199941,201008,200621,200063,200733,202580,204638,95.0,193,65931.0,33434.0,32497.0,39.6,39.3,40.0,66103.0,33510.0,32593.0,39.4,40.1,39.8,4
476,394830,"Marshall, MN",MN,132741,138914,146158,152307,155800,171572,182101,183439,182951,182500,183038,184366,185826,24.0,53,25174.0,12578.0,12596.0,37.0,36.3,37.7,25231.0,12617.0,12614.0,36.2,37.9,37.0,10
477,394831,"Marshall, MO",MO,81452,88493,94743,95134,99949,122792,130278,131520,132512,133146,133706,135333,137110,25.0,72,23319.0,11716.0,11603.0,39.2,37.9,40.6,23289.0,11726.0,11563.0,38.1,40.6,39.4,39
479,394833,"Marshalltown, IA",IA,101878,104695,109121,111864,113260,121790,128440,130117,130452,130735,131032,131869,132818,48.0,94,40059.0,20367.0,19692.0,38.5,37.6,39.4,39853.0,20315.0,19538.0,37.5,39.4,38.5,14
480,394835,"Martin, TN",TN,85101,90369,96773,98860,102114,113180,119750,123752,125406,127190,127665,129893,132020,28.0,84,32864.0,16103.0,16761.0,38.6,36.9,40.1,33036.0,16179.0,16857.0,37.0,40.2,38.6,22
481,394836,"Martinsville, VA",VA,76721,77744,79903,82799,83869,92044,98066,99488,99922,100375,100825,101944,103010,60.0,144,64204.0,30959.0,33245.0,45.9,44.1,47.6,63765.0,30721.0,33044.0,44.1,47.6,45.9,36
482,394837,"Maryville, MO",MO,120996,127104,137517,144776,149155,164916,174299,177152,178021,179303,180092,182865,185493,15.0,36,21218.0,10593.0,10625.0,29.7,30.0,29.3,21160.0,10560.0,10600.0,30.0,29.3,29.6,39
483,394838,"Mason City, IA",IA,109336,113190,118432,121741,124581,134854,142231,144029,144467,144991,145335,146286,147241,77.0,198,50390.0,24917.0,25473.0,43.7,42.2,45.5,50091.0,24820.0,25271.0,42.4,45.5,44.0,14
484,394840,"Mayfield, KY",KY,88798,91403,95553,100643,0,108633,117069,119244,119919,120679,121417,122569,123755,33.0,90,36512.0,17974.0,18538.0,40.6,39.4,41.6,36615.0,18014.0,18601.0,39.4,41.5,40.5,38
485,394841,"Maysville, KY",KY,82630,85807,90026,95339,95097,107573,114808,116810,117495,118248,118850,119791,120953,18.0,54,17085.0,8367.0,8718.0,41.2,39.2,43.0,16931.0,8310.0,8621.0,39.1,43.3,41.2,38
486,394842,"McAlester, OK",OK,82235,83844,87702,87569,89999,98775,106658,109043,108568,108077,107517,109075,110721,56.0,172,43727.0,22362.0,21365.0,40.3,38.8,42.1,43633.0,22387.0,21246.0,38.8,42.2,40.5,3
487,394843,"McAllen, TX",TX,103503,107921,113485,119742,126709,142293,157020,159083,161519,163795,166478,169138,171786,425.0,1390,872204.0,429764.0,442440.0,29.8,28.8,30.9,880356.0,434265.0,446091.0,29.1,31.1,30.1,2
488,394844,"McComb, MS",MS,96274,99126,102105,104786,108303,115070,120074,122623,123544,124503,124321,124926,125633,25.0,82,40209.0,19117.0,21092.0,37.7,35.9,39.3,39973.0,19001.0,20972.0,35.8,39.5,37.6,41
489,394845,"McMinnville, TN",TN,96556,102930,110531,119005,136116,148423,161170,167071,171025,171443,171166,172734,175514,60.0,144,41023.0,20442.0,20581.0,40.5,39.6,41.3,41523.0,20646.0,20877.0,39.7,41.3,40.5,22
490,394846,"McPherson, KS",KS,140195,144795,150862,157817,162055,180371,188110,189118,188810,188435,188795,191076,193373,36.0,64,30160.0,14960.0,15200.0,40.3,39.4,41.2,30146.0,14996.0,15150.0,39.5,41.4,40.5,21
491,394847,"Meadville, PA",PA,92555,95754,100220,104645,107971,120994,129175,130859,130818,131109,131752,133194,134432,69.0,162,83723.0,41339.0,42384.0,43.8,42.9,44.6,83351.0,41057.0,42294.0,42.8,44.5,43.6,13
492,394848,"Medford, OR",OR,266461,293430,312456,318054,333956,392865,429149,432496,436183,440948,444092,445200,443756,387.0,1031,223394.0,109853.0,113541.0,42.7,41.5,43.9,223734.0,109990.0,113744.0,41.4,43.9,42.6,8
493,394849,"Memphis, TN",TN,126265,134575,144437,155398,167521,195317,214106,218036,221863,225331,228022,230462,233002,1722.0,3919,1337311.0,640934.0,696377.0,36.6,35.2,38.0,1336103.0,639302.0,696801.0,35.3,38.1,36.7,22
494,394850,"Menomonie, WI",WI,145942,154332,165313,174646,179467,203404,218474,221185,221477,221813,223002,225444,227955,47.0,104,45440.0,22935.0,22505.0,35.6,35.2,36.0,45547.0,23021.0,22526.0,35.4,36.2,35.8,17
495,394851,"Merced, CA",CA,214749,239907,259867,274615,284398,350156,390877,397579,406131,412608,417962,420846,423167,244.0,597,281726.0,142965.0,138761.0,31.4,30.9,32.0,286461.0,145412.0,141049.0,31.2,32.2,31.7,25
496,394852,"Meridian, MS",MS,92093,94470,97294,101322,0,100872,104301,106329,107077,108077,108682,109681,110680,61.0,177,97222.0,47365.0,49857.0,39.7,37.9,41.6,96338.0,46984.0,49354.0,37.9,41.8,39.8,41
498,394854,"Mexico, MO",MO,86816,90773,94719,99426,102968,116917,122665,124600,125566,126671,127440,129508,131414,22.0,49,24925.0,11726.0,13199.0,40.2,39.2,41.0,24982.0,11711.0,13271.0,39.2,40.9,40.0,39
499,394855,"Miami, OK",OK,63610,65590,72219,74045,76070,85173,91427,93364,93917,94448,94907,96259,97712,32.0,94,30209.0,14922.0,15287.0,38.0,36.3,39.6,30340.0,14959.0,15381.0,35.9,39.0,37.5,3
500,394856,"Miami-Fort Lauderdale, FL",FL,255278,271775,290071,300256,310973,356273,403111,410726,420978,431694,445225,457031,467759,9856.0,25145,6126441.0,2999647.0,3126794.0,41.7,40.4,43.0,6091747.0,2983193.0,3108554.0,40.7,43.4,42.0,18
501,394857,"Michigan City, IN",IN,127445,133565,143646,153270,158555,184196,201169,203763,207838,211871,216334,219829,222034,154.0,286,112222.0,58254.0,53968.0,40.7,39.2,42.7,112390.0,58478.0,53912.0,39.3,42.8,41.0,16
502,394858,"Middlesborough, KY",KY,50256,52582,54395,56137,58631,65242,70841,72108,72527,73116,73614,74409,75085,15.0,58,23942.0,11810.0,12132.0,42.7,41.0,44.3,23858.0,11776.0,12082.0,40.3,44.0,42.1,38
503,394859,"Midland, MI",MI,135787,138435,145557,147000,158895,189429,204732,207089,208681,209839,211505,212652,213348,140.0,217,83476.0,41535.0,41941.0,41.5,40.1,43.0,83457.0,41512.0,41945.0,40.1,42.9,41.5,4
504,394860,"Midland, TX",TX,214426,222122,244628,274627,264805,266815,279491,281693,283411,286005,287521,289711,290616,291.0,852,175471.0,89535.0,85936.0,32.1,31.9,32.3,173180.0,87958.0,85222.0,32.1,32.6,32.4,2
505,394861,"Milledgeville, GA",GA,117604,119944,126594,133918,136607,154586,166950,171944,174053,176382,177483,180447,183428,49.0,148,52495.0,27199.0,25296.0,38.1,37.8,38.4,52411.0,27174.0,25237.0,38.1,38.5,38.3,7
506,394862,"Milwaukee, WI",WI,169748,179262,191004,199766,212865,249557,256777,259453,263317,267482,270200,271563,271771,1353.0,3185,1573598.0,772199.0,801399.0,38.3,37.4,39.2,1566487.0,768275.0,798212.0,37.6,39.4,38.5,17
507,394864,"Mineral Wells, TX",TX,120716,127517,132199,137057,140485,162399,176909,182729,185615,188790,191371,195937,199805,63.0,148,28427.0,14027.0,14400.0,41.1,40.0,42.2,28686.0,14119.0,14567.0,40.0,42.5,41.2,2
508,394865,"Minneapolis-St Paul, MN",MN,243789,260700,277499,289360,302217,344953,361550,365003,368424,372386,375596,377411,377399,5808.0,11241,3692421.0,1843059.0,1849362.0,37.6,37.0,38.3,3690512.0,1841815.0,1848697.0,37.3,38.5,37.9,10
509,394866,"Minot, ND",ND,276383,277131,271165,272086,275212,281321,287132,277044,264923,262050,262927,263771,264164,116.0,283,77441.0,40647.0,36794.0,33.1,32.0,34.5,76586.0,40240.0,36346.0,32.2,34.8,33.5,34
510,394867,"Missoula, MT",MT,286989,306124,324068,340105,366603,480476,551804,566446,576720,582421,586124,594825,597707,150.0,293,118238.0,59415.0,58823.0,36.7,36.3,37.1,119533.0,60092.0,59441.0,36.5,37.3,36.9,33
511,394868,"Mitchell, SD",SD,143693,149122,156811,165208,170772,192121,203747,208400,210542,212683,213790,216073,218211,29.0,58,23397.0,11752.0,11645.0,38.7,37.7,39.7,23383.0,11718.0,11665.0,38.1,40.0,39.0,0
512,394869,"Moberly, MO",MO,84810,88535,92324,96563,99421,114458,119829,121737,122651,123653,124206,125897,127637,29.0,68,24636.0,12917.0,11719.0,39.1,37.8,40.7,24760.0,13035.0,11725.0,37.9,40.9,39.4,39
513,394870,"Mobile, AL",AL,111817,116264,121853,126049,134595,157162,171227,173518,175856,178168,179667,180992,181800,523.0,1206,429546.0,205534.0,224012.0,38.3,37.1,39.4,428220.0,204581.0,223639.0,37.1,39.6,38.4,11
514,394871,"Modesto, CA",CA,263985,284841,311465,323393,343721,412537,442100,449747,457646,466408,469482,471469,472100,586.0,1121,552710.0,275584.0,277126.0,34.4,33.7,35.2,552999.0,276067.0,276932.0,33.8,35.4,34.6,25
515,394872,"Monroe, LA",LA,130536,134050,135854,137855,138636,150560,160600,162831,163671,165507,166556,167339,167683,148.0,333,206557.0,99826.0,106731.0,37.7,36.2,39.0,204884.0,98921.0,105963.0,36.4,39.3,37.8,12
516,394873,"Monroe, MI",MI,158586,162654,174256,180777,189239,215011,224406,225567,226832,229196,231215,233943,235922,208.0,412,154796.0,76997.0,77799.0,42.8,41.9,43.7,155274.0,77218.0,78056.0,41.8,43.7,42.8,4
517,394875,"Montgomery, AL",AL,127159,130700,132306,135769,140928,158113,170153,172608,175405,178279,180893,182914,184714,540.0,1193,385738.0,184359.0,201379.0,38.0,36.4,39.4,385798.0,184233.0,201565.0,36.5,39.6,38.0,11
518,394876,"Montrose, CO",CO,249111,260811,274708,285784,291593,335071,379198,386924,391951,394778,398172,402658,406751,81.0,192,47667.0,23663.0,24004.0,46.5,45.4,47.5,48203.0,23939.0,24264.0,45.6,47.8,46.7,37
519,394877,"Morehead City, NC",NC,254316,255884,267961,280464,288937,334957,384892,391861,398867,405647,411597,416961,421135,155.0,348,67656.0,33330.0,34326.0,50.0,48.3,51.5,68541.0,33707.0,34834.0,48.5,51.7,50.1,20
520,394878,"Morgan City, LA",LA,122245,119276,118847,121777,122910,127385,133697,135580,136534,137439,138457,139837,140732,25.0,124,49140.0,24319.0,24821.0,40.1,39.1,41.0,48232.0,23899.0,24333.0,39.5,41.5,40.5,12
521,394879,"Morgantown, WV",WV,151616,154334,160724,165840,167608,188980,198334,199530,200127,201586,203075,204896,206495,128.0,433,140092.0,72273.0,67819.0,35.4,34.6,36.3,140745.0,72628.0,68117.0,34.9,36.5,35.7,30
522,394880,"Morristown, TN",TN,132085,138555,146287,154387,160586,183821,199554,204033,211496,219519,225575,229932,232958,142.0,345,142830.0,70835.0,71995.0,43.1,41.9,44.4,143855.0,71402.0,72453.0,41.9,44.4,43.1,22
523,394881,"Moscow, ID",ID,258217,279784,308672,334087,344720,397598,435288,446524,447637,448584,449247,454209,459489,45.0,83,39611.0,20221.0,19390.0,30.8,30.1,31.7,40313.0,20585.0,19728.0,30.4,31.8,31.1,35
524,394882,"Moses Lake, WA",WA,175210,200533,197795,214862,235117,291045,329349,334362,335587,336907,339699,345997,352349,102.0,240,99365.0,50884.0,48481.0,33.3,33.0,33.6,100297.0,51379.0,48918.0,33.2,33.9,33.5,1
525,394883,"Moultrie, GA",GA,80084,84830,90926,94997,96512,107335,116962,120357,121683,123078,123521,125140,126065,24.0,77,45866.0,22875.0,22991.0,37.4,35.7,38.9,45812.0,22857.0,22955.0,35.9,39.1,37.5,7
526,394884,"Mount Airy, NC",NC,115049,120575,126145,132057,134924,151529,164172,168876,170669,172298,173304,176307,177715,0.0,0,71253.0,34953.0,36300.0,44.1,42.8,45.4,71152.0,34899.0,36253.0,42.8,45.5,44.1,20
527,394885,"Mount Pleasant, MI",MI,119951,128330,134683,141328,144701,164346,176849,178192,177828,177480,178064,179844,181717,77.0,151,64488.0,31553.0,32935.0,30.1,30.6,29.6,64813.0,31714.0,33099.0,30.6,29.8,30.2,4
528,394886,"Mount Pleasant, TX",TX,118165,123859,129391,133289,136237,153267,166881,171888,174081,176059,177245,180701,184065,27.0,75,43714.0,21447.0,22267.0,35.2,34.4,36.0,43799.0,21524.0,22275.0,34.5,36.0,35.2,2
529,394887,"Mount Sterling, KY",KY,99000,102914,107066,112486,113794,127879,138037,140758,141868,142917,143896,145374,146903,57.0,124,46914.0,23205.0,23709.0,40.8,39.3,42.2,47191.0,23308.0,23883.0,39.2,42.2,40.7,38
530,394888,"Mount Vernon, IL",IL,92858,95516,96649,100194,100213,111185,116728,118102,118958,119919,120546,121652,123541,28.0,65,37029.0,19127.0,17902.0,41.0,39.9,42.5,36877.0,19097.0,17780.0,40.1,42.5,41.3,42
531,394889,"Mount Vernon, OH",OH,115098,126896,139806,153119,162823,187152,200231,203361,204439,205492,206627,209003,211511,84.0,175,62765.0,30990.0,31775.0,39.2,38.6,40.0,62897.0,31121.0,31776.0,38.6,40.2,39.4,5
532,394890,"Mount Vernon, WA",WA,292598,322090,355202,381297,403725,492477,566563,576342,579911,583095,586237,592314,593903,210.0,423,129852.0,64678.0,65174.0,41.5,40.3,42.8,130696.0,65140.0,65556.0,40.6,43.1,41.9,1
533,394891,"Mountain Home, AR",AR,122596,124504,126012,130681,133777,154383,166758,171317,173533,175659,176212,177145,178022,75.0,250,41655.0,20323.0,21332.0,51.7,50.0,53.4,42144.0,20563.0,21581.0,49.9,53.2,51.5,19
534,394892,"Mountain Home, ID",ID,166075,176684,191318,207810,224843,264284,293217,302243,304917,307028,308912,313142,317292,54.0,96,28668.0,15063.0,13605.0,32.9,32.0,33.9,28827.0,15176.0,13651.0,32.5,34.6,33.5,35
535,394893,"Muncie, IN",IN,80959,84456,90275,95263,99547,115906,128516,130397,133224,135378,137433,138141,138419,160.0,296,111669.0,54002.0,57667.0,35.8,34.9,36.7,111871.0,54021.0,57850.0,34.9,36.6,35.8,16
536,394894,"Murray, KY",KY,119146,124389,129775,134943,135805,150511,160702,163430,164216,165097,165995,167464,168868,49.0,139,37147.0,18211.0,18936.0,36.0,35.5,36.5,37560.0,18430.0,19130.0,35.0,36.3,35.6,38
537,394895,"Muscatine, IA",IA,125668,130984,134406,138626,140625,152026,159596,161842,162345,162718,162971,164035,165164,41.0,104,43113.0,21641.0,21472.0,38.9,38.2,39.6,42688.0,21450.0,21238.0,38.5,40.0,39.2,14
538,394896,"Muskegon, MI",MI,107599,117446,130683,143877,156586,186382,203838,207208,209931,212473,214154,215805,216648,245.0,464,175817.0,87500.0,88317.0,39.8,38.7,40.8,176511.0,87961.0,88550.0,38.7,40.9,39.8,4
539,394897,"Muskogee, OK",OK,77590,78810,79809,82467,86437,93636,100465,102617,103261,103950,104253,105457,106585,66.0,155,66160.0,32442.0,33718.0,38.0,36.8,39.1,66146.0,32412.0,33734.0,36.8,39.1,38.0,3
540,394898,"Myrtle Beach, SC",SC,183224,190337,201411,208611,217932,251129,300691,306308,311182,317917,326878,335135,341674,1251.0,3399,491582.0,237595.0,253987.0,50.4,49.2,51.5,509794.0,245913.0,263881.0,49.8,52.0,50.9,31
541,394899,"Nacogdoches, TX",TX,132155,138551,144728,150771,153562,168566,179465,183543,184851,186293,187260,190094,193082,46.0,109,64624.0,31092.0,33532.0,31.9,31.5,32.3,64668.0,31075.0,33593.0,31.6,32.2,31.9,2
542,394900,"Napa, CA",CA,611955,643306,680309,693394,698543,839517,863389,877254,895410,913057,921295,921900,926148,126.0,321,137608.0,68949.0,68659.0,42.2,41.4,43.1,136207.0,68315.0,67892.0,41.5,43.4,42.5,25
543,394901,"Naples, FL",FL,342514,340972,345943,345364,350056,425488,519376,537398,559791,587487,609134,628739,638048,1016.0,2992,377079.0,186795.0,190284.0,52.1,50.5,53.6,385980.0,191281.0,194699.0,51.1,54.1,52.6,18
544,394902,"Nashville, TN",TN,225823,250301,271613,283392,299281,347592,404735,415138,423087,433465,442014,451932,457360,3541.0,6256,1995343.0,978250.0,1017093.0,36.8,36.1,37.5,2012476.0,985827.0,1026649.0,36.3,37.7,37.0,22
545,394903,"Natchez, MS",MS,94021,92364,93531,95242,96546,102246,107624,109318,110318,111404,112018,112687,112871,33.0,169,47994.0,24804.0,23190.0,40.9,39.0,43.7,47118.0,24341.0,22777.0,39.2,43.9,41.5,41
546,394904,"Natchitoches, LA",LA,160398,164013,163565,171083,174941,182080,189864,192119,193059,194265,195300,197024,198710,21.0,62,37349.0,17979.0,19370.0,34.0,32.5,35.4,37026.0,17818.0,19208.0,32.8,35.7,34.2,12
547,394905,"New Bern, NC",NC,140913,145228,150344,159672,166348,184410,203771,207951,210773,214314,218660,222817,226127,205.0,429,121988.0,61390.0,60598.0,40.3,37.6,43.4,122273.0,61609.0,60664.0,37.9,43.8,40.8,20
548,394906,"New Castle, IN",IN,82890,86225,91704,97561,100497,116169,123879,125785,126263,127297,128043,129408,130917,68.0,134,48885.0,25767.0,23118.0,42.5,40.8,44.6,48935.0,25852.0,23083.0,40.6,44.6,42.6,16
549,394907,"New Castle, PA",PA,95611,98969,103643,109196,111138,126529,138629,139991,142624,145472,149113,151892,154473,108.0,229,85865.0,41983.0,43882.0,45.0,43.4,46.6,85497.0,41686.0,43811.0,43.5,46.5,45.0,13
550,394908,"New Haven, CT",CT,213862,219230,227562,233577,240478,296873,310807,316772,322051,326485,329147,331507,333128,1024.0,1904,863498.0,418710.0,444788.0,40.4,38.9,41.8,863700.0,418403.0,445297.0,39.0,41.8,40.4,40
551,394910,"New Orleans, LA",LA,192332,197620,200143,203848,213815,238391,256593,259334,260974,263619,265940,268962,271110,1066.0,2502,1270366.0,615183.0,655183.0,39.1,38.2,40.0,1261726.0,609916.0,651810.0,38.5,40.3,39.4,12
552,394911,"New Philadelphia, OH",OH,127447,135178,144020,152618,126226,149086,163947,166047,167479,168891,171074,173998,176721,95.0,164,93063.0,46333.0,46730.0,41.3,39.9,42.7,92500.0,46046.0,46454.0,40.0,42.8,41.4,5
553,394912,"New Ulm, MN",MN,134481,143599,152003,159779,162852,180035,189926,191511,191116,190785,191275,192857,194459,34.0,67,25885.0,12974.0,12911.0,41.6,40.2,43.1,25819.0,12935.0,12884.0,40.2,43.2,41.7,10
554,394913,"New York, NY",NY,426319,446511,470823,482484,489474,553452,582369,587022,593470,600621,608159,614185,618517,16150.0,49038,20096413.0,9790685.0,10305728.0,39.1,37.9,40.3,19768458.0,9631925.0,10136533.0,38.3,40.8,39.5,9
555,394914,"Newberry, SC",SC,123299,127548,135260,141778,145282,157461,168648,173325,174747,176252,176213,178874,181367,27.0,64,37715.0,18575.0,19140.0,42.2,40.5,43.9,37996.0,18690.0,19306.0,40.9,44.1,42.5,31
556,394915,"Newport, TN",TN,95206,100423,107444,112901,121744,130820,139685,144654,146988,149125,149337,151557,153504,37.0,108,36022.0,17618.0,18404.0,45.7,44.9,46.5,36418.0,17791.0,18627.0,44.7,46.6,45.7,22
558,394917,"Niles, MI",MI,154276,160161,169774,183290,189452,218525,236958,241544,246385,251511,254090,255284,254647,266.0,753,154095.0,76002.0,78093.0,42.3,41.2,43.5,153101.0,75482.0,77619.0,41.4,43.7,42.5,4
559,394918,"Nogales, AZ",AZ,137348,145797,153943,161767,171357,206833,232318,238626,239666,240889,242467,245818,249030,43.0,139,47653.0,23122.0,24531.0,37.8,35.9,39.3,47883.0,23249.0,24634.0,36.1,39.5,37.8,47
560,394919,"Norfolk, NE",NE,129506,140550,151433,161424,165517,184126,195969,198644,199211,199900,200806,202715,204704,46.0,100,48625.0,24406.0,24219.0,38.0,37.5,38.6,48466.0,24393.0,24073.0,37.7,38.7,38.2,29
561,394920,"North Platte, NE",NE,132415,141406,148871,155701,157382,172684,182673,185114,185384,185678,186223,187728,189245,46.0,91,35661.0,17808.0,17853.0,41.6,40.8,42.4,35199.0,17560.0,17639.0,41.1,42.6,41.9,29
562,394921,"North Vernon, IN",IN,108846,113315,120124,126642,131231,148081,157130,159630,160890,162142,162912,164484,166148,24.0,50,27564.0,13924.0,13640.0,40.7,40.2,41.2,27409.0,13839.0,13570.0,39.9,41.5,40.7,16
563,394922,"North Wilkesboro, NC",NC,115165,118852,129502,135822,141259,160144,176778,181630,183080,184660,185922,189405,192866,19.0,36,65871.0,32570.0,33301.0,45.5,44.2,46.6,65806.0,32497.0,33309.0,44.3,46.6,45.5,20
564,394923,"Norwalk, OH",OH,101896,107497,112323,119665,124487,141330,152030,154350,155043,155402,155636,156724,157691,54.0,111,58439.0,29160.0,29279.0,40.2,38.9,41.5,58367.0,29129.0,29238.0,39.0,41.8,40.4,5
565,394924,"New London, CT",CT,224062,236899,241722,246753,252471,306842,315927,319735,326579,333757,340084,341928,342922,383.0,740,268248.0,135105.0,133143.0,41.5,39.6,43.6,268805.0,135511.0,133294.0,39.5,43.6,41.5,40
566,394925,"Oak Harbor, WA",WA,337314,367478,397400,410928,434151,546785,616496,626963,634832,639336,642685,645662,646105,216.0,359,86948.0,43684.0,43264.0,43.6,40.8,46.7,87432.0,43955.0,43477.0,41.2,47.2,44.2,1
567,394927,"Ocala, FL",FL,126738,139122,150147,160658,170320,198260,231641,238648,245978,253436,260314,266768,272308,743.0,1750,377370.0,182114.0,195256.0,48.5,46.8,49.9,385915.0,186194.0,199721.0,46.6,49.9,48.2,18
568,394928,"Ocean City, NJ",NJ,356094,361197,375704,388073,422057,518579,582426,593585,603215,615430,622548,630044,634345,275.0,855,95077.0,46489.0,48588.0,50.5,48.5,52.5,95661.0,46825.0,48836.0,48.8,52.9,50.8,23
569,394930,"Odessa, TX",TX,168369,175538,185337,196357,0,181760,195423,196649,197018,196983,197787,198257,199206,203.0,633,165467.0,84880.0,80587.0,30.7,30.6,30.9,161091.0,82397.0,78694.0,31.0,31.2,31.1,2
570,394931,"Ogden, UT",UT,244738,269672,295448,319572,345767,446334,500122,511415,522847,532486,536184,535307,530978,955.0,1865,696620.0,353784.0,342836.0,32.5,31.8,33.1,706696.0,359026.0,347670.0,32.1,33.4,32.8,45
